variant,outcome,focal_z,predicted_reactivity_db,ci95_pointwise_low,ci95_pointwise_high,other_scale_z_held,male_fraction_held,partnered_fraction_held
primary_posterior_roi_spline,STAI_trait,1.630904148,7.023694486,6.241717021,7.805671951,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.649094528,7.048506164,6.265127626,7.831884703,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.667284907,7.073433897,6.287859404,7.859008389,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.685475287,7.098475266,6.309870943,7.887079589,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.703665666,7.123627854,6.331124371,7.916131336,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.721856046,7.148889243,6.351585736,7.946192749,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.740046426,7.174257014,6.371225301,7.977288727,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.758236805,7.199728752,6.390017793,8.009439711,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.776427185,7.225302036,6.40794255,8.042661523,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.794617564,7.250974451,6.424983606,8.076965296,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.812807944,7.276743577,6.441129679,8.112357476,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.830998323,7.302606998,6.456374081,8.148839915,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.849188703,7.328562295,6.470714559,8.186410031,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.867379083,7.354607051,6.484153063,8.225061038,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.885569462,7.380738847,6.496695464,8.26478223,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.903759842,7.406955266,6.508351229,8.305559303,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.921950221,7.433253891,6.519133064,8.347374717,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.940140601,7.459632302,6.52905654,8.390208065,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.95833098,7.486088084,6.538139717,8.43403645,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.97652136,7.512618817,6.546402766,8.478834868,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,1.99471174,7.539222084,6.553867608,8.524576561,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.012902119,7.565895467,6.56055757,8.571233365,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.031092499,7.592636549,6.56649707,8.618776028,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.049282878,7.619442911,6.571711326,8.667174496,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.067473258,7.646312136,6.576226093,8.716398179,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.085663637,7.673241806,6.580067439,8.766416173,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.103854017,7.700229503,6.58326154,8.817197466,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.122044397,7.72727281,6.585834515,8.868711104,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.140234776,7.754369308,6.587812278,8.920926337,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.158425156,7.781516579,6.589220425,8.973812734,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.176615535,7.808712207,6.590084135,9.02734028,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.194805915,7.835953773,6.590428094,9.081479452,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.212996294,7.86323886,6.590276442,9.136201277,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.231186674,7.890565049,6.589652727,9.191477371,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.249377054,7.917929922,6.588579876,9.247279969,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.267567433,7.945331063,6.587080181,9.303581945,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.285757813,7.972766053,6.585175288,9.360356818,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.303948192,8.000232474,6.582886195,9.417578754,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.322138572,8.027727909,6.580233259,9.475222559,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.340328951,8.05524994,6.577236209,9.533263671,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.358519331,8.082796148,6.573914155,9.591678141,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.37670971,8.110364117,6.570285611,9.650442623,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.39490009,8.137951428,6.566368511,9.709534346,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.41309047,8.165555664,6.56218023,9.768931099,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.431280849,8.193174407,6.557737609,9.828611205,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.449471229,8.220805238,6.553056975,9.888553502,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.467661608,8.248445741,6.548154166,9.948737316,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.485851988,8.276093497,6.543044552,10.00914244,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.504042367,8.303746089,6.537743058,10.06974912,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,STAI_trait,2.522232747,8.331401099,6.532264188,10.13053801,-1.264195561e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.228325209,9.761074111,6.637557918,12.8845903,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.2065263,9.738272786,6.653728913,12.82281666,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.184727392,9.715471186,6.669785252,12.76115712,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.162928484,9.692669039,6.685718254,12.69961982,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.141129576,9.669866071,6.701519125,12.63821302,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.119330668,9.647062007,6.717178952,12.57694506,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.097531759,9.624256575,6.732688703,12.51582445,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.075732851,9.6014495,6.748039218,12.45485978,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.053933943,9.578640508,6.763221205,12.39405981,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.032135035,9.555829326,6.778225238,12.33343341,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-4.010336127,9.53301568,6.793041754,12.27298961,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.988537218,9.510199296,6.807661041,12.21273755,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.96673831,9.4873799,6.822073242,12.15268656,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.944939402,9.464557219,6.836268345,12.09284609,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.923140494,9.441730979,6.850236181,12.03322578,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.901341586,9.418900905,6.863966419,11.97383539,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.879542677,9.396066725,6.877448559,11.91468489,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.857743769,9.373228164,6.890671932,11.8557844,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.835944861,9.350384948,6.903625694,11.7971442,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.814145953,9.327536805,6.916298821,11.73877479,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.792347044,9.304683459,6.928680106,11.68068681,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.770548136,9.281824638,6.940758157,11.62289112,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.748749228,9.258960067,6.952521395,11.56539874,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.72695032,9.236089472,6.963958046,11.5082209,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.705151412,9.213212581,6.975056147,11.45136901,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.683352503,9.190329118,6.985803542,11.39485469,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.661553595,9.167438811,6.996187878,11.33868974,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.639754687,9.144541385,7.006196614,11.28288616,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.617955779,9.121636567,7.015817016,11.22745612,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.596156871,9.098724083,7.025036163,11.172412,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.574357962,9.075803658,7.033840954,11.11776636,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.552559054,9.052875021,7.042218111,11.06353193,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.530760146,9.029937895,7.050154188,11.0097216,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.508961238,9.006992009,7.057635585,10.95634843,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.48716233,8.984037087,7.064648555,10.90342562,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.465363421,8.961072856,7.071179224,10.85096649,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.443564513,8.938099043,7.077213607,10.79898448,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.421765605,8.915115374,7.082737628,10.74749312,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.399966697,8.892121574,7.087737149,10.696506,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.378167788,8.86911737,7.092197991,10.64603675,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.35636888,8.846102488,7.09610597,10.59609901,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.334569972,8.823076655,7.099446934,10.54670638,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.312771064,8.800039596,7.102206798,10.4978724,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.290972156,8.776991039,7.104371593,10.44961048,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.269173247,8.753930708,7.105927512,10.4019339,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.247374339,8.73085833,7.106860966,10.35485569,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.225575431,8.707773632,7.107158639,10.30838863,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.203776523,8.68467634,7.106807556,10.26254512,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.181977615,8.661566179,7.105795143,10.21733722,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.160178706,8.638442877,7.104109308,10.17277645,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.138379798,8.615306159,7.10173851,10.12887381,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.11658089,8.592155751,7.098671841,10.08563966,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.094781982,8.56899138,7.094899111,10.04308365,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.072983074,8.545812772,7.090410931,10.00121461,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.051184165,8.522619653,7.085198797,9.96004051,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.029385257,8.49941175,7.079255185,9.919568315,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-3.007586349,8.476188788,7.072573631,9.879803944,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.985787441,8.452950494,7.065148823,9.840752165,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.963988533,8.429696594,7.056976677,9.80241651,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.942189624,8.406426814,7.048054424,9.764799203,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.920390716,8.38314088,7.038380678,9.727901082,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.898591808,8.359838519,7.027955503,9.691721535,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.8767929,8.336519457,7.016780475,9.656258439,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.854993991,8.31318342,7.004858729,9.62150811,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.833195083,8.289830134,6.992195,9.587465268,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.811396175,8.266459325,6.978795646,9.554123005,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.789597267,8.243070721,6.964668668,9.521472773,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.767798359,8.219664046,6.949823707,9.489504384,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.74599945,8.196239027,6.934272039,9.458206015,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.724200542,8.17279539,6.918026542,9.427564238,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.702401634,8.149332862,6.901101665,9.397564059,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.680602726,8.125851169,6.883513373,9.368188965,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.658803818,8.102350036,6.865279084,9.339420989,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.637004909,8.078829191,6.846417598,9.311240785,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.615206001,8.055288359,6.826949007,9.283627712,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.593407093,8.031727267,6.806894606,9.256559927,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.571608185,8.00814564,6.786276793,9.230014488,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.549809277,7.984543206,6.765118957,9.203967454,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.528010368,7.960919689,6.743445375,9.178394003,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.50621146,7.937274817,6.721281092,9.153268542,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.484412552,7.913608315,6.698651812,9.128564819,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.462613644,7.889919911,6.675583779,9.104256042,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.440814736,7.866209329,6.652103671,9.080314988,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.419015827,7.842476297,6.628238483,9.05671411,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.397216919,7.81872054,6.60401543,9.03342565,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.375418011,7.794941784,6.57946184,9.010421729,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.353619103,7.771139757,6.554605061,8.987674453,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.331820194,7.747314184,6.529472377,8.965155991,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.310021286,7.723464791,6.504090917,8.942838664,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.288222378,7.699591304,6.478487589,8.920695019,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.26642347,7.67569345,6.452689006,8.898697894,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.244624562,7.651770955,6.426721428,8.876820482,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.222825653,7.627823545,6.400610703,8.855036387,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.201026745,7.603850947,6.374382227,8.833319667,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.179227837,7.579852886,6.348060894,8.811644877,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.157428929,7.555829088,6.321671068,8.789987109,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.135630021,7.531779281,6.295236547,8.768322016,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.113831112,7.50770319,6.268780542,8.746625838,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.092032204,7.483600541,6.242325657,8.724875426,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.070233296,7.459471061,6.21589387,8.703048252,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.048434388,7.435314476,6.189506526,8.681122426,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.02663548,7.411130512,6.163184324,8.659076699,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-2.004836571,7.386918895,6.136947314,8.636890476,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.983037663,7.362679351,6.110814891,8.614543811,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.961238755,7.338411607,6.084805798,8.592017416,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.939439847,7.314115389,6.058938124,8.569292654,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.917640939,7.289790423,6.033229307,8.546351539,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.89584203,7.265436435,6.007696135,8.523176735,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.874043122,7.241053152,5.982354752,8.499751552,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.852244214,7.216640299,5.957220661,8.476059938,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.830445306,7.192197604,5.932308728,8.452086479,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.808646397,7.167724791,5.907633187,8.427816395,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.786847489,7.143221588,5.883207642,8.403235533,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.765048581,7.11868772,5.859045073,8.378330367,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.743249673,7.094122914,5.835157832,8.353087996,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.721450765,7.069526896,5.811557651,8.327496141,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.699651856,7.044899392,5.788255637,8.301543147,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.677852948,7.020240129,5.765262272,8.275217986,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.65605404,6.995548832,5.742587408,8.248510256,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.634255132,6.970825228,5.720240263,8.221410193,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.612456224,6.946069043,5.698229412,8.193908674,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.590657315,6.921280003,5.676562777,8.165997229,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.568858407,6.896457835,5.655247615,8.137668055,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.547059499,6.871602264,5.634290499,8.108914029,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.525260591,6.846713017,5.613697302,8.079728731,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.503461683,6.82178982,5.593473175,8.050106465,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.481662774,6.796832399,5.573622514,8.020042285,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.459863866,6.771840481,5.554148936,7.989532027,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.438064958,6.746813792,5.535055239,7.958572345,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.41626605,6.721752057,5.516343361,7.927160754,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.394467142,6.696655004,5.498014334,7.895295674,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.372668233,6.671522358,5.480068229,7.862976486,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.350869325,6.646353845,5.462504099,7.830203592,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.329070417,6.621149192,5.445319902,7.796978483,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.307271509,6.595908126,5.428512435,7.763303817,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.2854726,6.570630371,5.412077236,7.729183506,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.263673692,6.545315655,5.396008495,7.694622815,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.241874784,6.519963703,5.380298939,7.659628467,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.220075876,6.494574242,5.364939714,7.62420877,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.198276968,6.469146998,5.349920244,7.588373751,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.176478059,6.443681697,5.335228082,7.552135312,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.154679151,6.418178066,5.320848739,7.515507393,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.132880243,6.39263583,5.306765493,7.478506167,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.111081335,6.367054716,5.292959185,7.441150247,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.089282427,6.34143445,5.279407985,7.403460916,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.067483518,6.315774759,5.266087134,7.365462384,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.04568461,6.290075368,5.25296867,7.327182066,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.023885702,6.264336004,5.240021116,7.288650891,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-1.002086794,6.238556703,5.227209094,7.249904311,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.9802878856,6.212746931,5.21449176,7.211002103,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.9584889773,6.186927053,5.201824386,7.172029721,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.9366900691,6.161118042,5.189161337,7.133074746,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.9148911609,6.135340868,5.176456467,7.094225269,-4.246400474e-16,0.700729927,0.6058394161
